"id_cotiza","fecha","tipo_cambio","feccre","usucre","fecultmod","usuultmod"
"1213","2022-03-14","109.2","2022-03-21 12:34:19","2",,
"1214","2022-03-15","109.32","2022-03-21 12:34:40","2",,
"1215","2022-03-16","109.41","2022-03-21 12:35:02","2",,
"1216","2022-03-17","109.51","2022-03-21 12:35:24","2",,
"1217","2022-03-18","109.7","2022-03-21 12:36:00","2",,
"1218","2022-03-21","109.97","2022-03-22 15:07:36","2",,
"1219","2022-03-22","110.07","2022-03-22 15:08:02","2",,
"1220","2022-03-23","110.18","2022-03-23 15:27:13","2",,
"1221","2022-03-25","110.38","2022-03-25 15:56:17","2",,
"1222","2022-03-28","110.68","2022-03-28 16:05:37","2",,
"1223","2022-03-29","110.82","2022-03-29 16:01:32","2",,
"1224","2022-03-30","110.89","2022-03-30 15:48:34","2",,
"1225","2022-03-31","111.01","2022-03-31 16:20:38","2",,
"1226","2022-04-01","111.12","2022-04-01 15:05:36","2",,
"1227","2022-04-04","111.57","2022-04-04 20:58:12","2",,
"1228","2022-04-05","111.7","2022-04-05 15:45:40","2",,
"1229","2022-04-06","111.83","2022-04-06 16:57:58","2",,
"1230","2022-04-08","112.16","2022-04-08 16:13:14","2",,
"1231","2022-04-11","112.58","2022-04-11 15:08:25","2",,
"1232","2022-04-12","112.76","2022-04-12 16:54:05","2",,
"1233","2022-04-13","112.97","2022-04-13 16:11:08","2",,
"1234","2022-04-18","113.63","2022-04-18 15:23:44","2",,
"1235","2022-04-19","113.78","2022-04-19 15:53:50","2",,
"1236","2022-04-20","113.96","2022-04-20 15:46:48","2",,
"1237","2022-04-21","114.09","2022-04-21 15:07:08","2",,
"1238","2022-04-22","114.23","2022-04-25 15:08:11","2",,
"1239","2022-04-25","114.68","2022-04-25 15:08:36","2",,
"1240","2022-04-26","114.85","2022-04-26 15:04:05","2",,
"1241","2022-04-27","115.04","2022-04-27 15:04:43","2",,
"1242","2022-04-28","115.18","2022-04-28 15:55:29","2",,
"1243","2022-04-29","115.31","2022-04-29 15:26:44","2",,
"1244","2022-05-02","115.73","2022-05-02 15:03:03","2",,
"1245","2022-05-03","115.87","2022-05-03 16:37:55","2",,
"1246","2022-05-04","116.02","2022-05-04 16:23:38","2",,
"1247","2022-05-05","116.16","2022-05-05 16:12:39","2",,
"1248","2022-05-06","116.3","2022-05-06 15:21:37","2",,
"1249","2022-05-09","116.75","2022-05-09 15:53:38","2",,
"1250","2022-05-10","116.93","2022-05-10 15:07:40","2",,
"1251","2022-05-11","117.08","2022-05-11 15:44:13","2",,
"1252","2022-05-12","117.25","2022-05-12 15:12:44","2",,
"1253","2022-05-13","117.43","2022-05-13 16:04:20","2",,
"1254","2022-05-16","117.86","2022-05-16 15:55:03","2",,
"1255","2022-05-17","118.07","2022-05-17 15:56:49","2",,
"1256","2022-05-23","118.94","2022-05-23 15:51:48","2",,
"1257","2022-05-19","118.34","2022-05-23 15:52:48","2",,
"1258","2022-05-20","118.48","2022-05-23 15:53:13","2",,
"1259","2022-05-18","0","2022-05-23 15:54:02","2",,
"1260","2022-05-24","119.11","2022-05-24 15:15:36","2",,
"1261","2022-05-25","0","2022-05-24 15:16:03","2",,
"1262","2022-05-26","119.41","2022-05-26 16:01:23","2",,
"1263","2022-05-27","119.55","2022-05-27 16:46:14","2",,
"1264","2022-05-30","120.01","2022-05-30 15:14:01","2",,
"1265","2022-05-31","120.2","2022-05-31 15:35:53","2",,
"1266","2022-06-01","120.32","2022-06-01 15:57:36","2",,
"1267","2022-06-02","120.46","2022-06-02 15:23:17","2",,
"1268","2022-06-03","120.68","2022-06-03 15:40:20","2",,
"1269","2022-06-06","121.11","2022-06-06 15:09:38","2",,
"1270","2022-06-07","121.29","2022-06-07 16:14:37","2",,
"1271","2022-06-08","121.45","2022-06-08 16:19:56","2",,
"1272","2022-06-10","121.79","2022-06-10 15:48:56","2",,
"1273","2022-06-09","121.62","2022-06-10 15:49:23","2",,
"1274","2022-06-13","122.3","2022-06-13 16:05:39","2",,
"1275","2022-06-14","122.5","2022-06-14 16:31:24","2",,
"1276","2022-06-15","122.7","2022-06-15 15:53:23","2",,
"1277","2022-06-16","122.92","2022-06-16 15:26:15","2",,
"1278","2022-06-21","123.67","2022-06-21 15:13:18","2",,
"1279","2022-06-22","123.85","2022-06-22 15:07:27","2",,
"1280","2022-06-23","124.1","2022-06-23 15:07:30","2",,
"1281","2022-06-24","124.24","2022-06-24 17:41:04","2",,
"1282","2022-06-27","124.71","2022-06-27 17:54:26","2",,
"1283","2022-06-28","124.87","2022-06-28 15:08:01","2",,
"1284","2022-06-29","125.04","2022-06-29 16:11:00","2",,
"1285","2022-06-30","125.23","2022-06-30 15:17:51","2",,
"1286","2022-07-04","125.95","2022-07-04 15:12:13","2",,
"1287","2022-07-05","126.2","2022-07-05 17:26:00","2",,
"1288","2022-07-06","126.39","2022-07-06 18:00:59","2",,
"1289","2022-07-07","126.56","2022-07-07 17:22:36","2",,
"1290","2022-07-08","126.8","2022-07-08 15:11:39","2",,
"1291","2022-07-11","127.35","2022-07-11 15:25:13","2",,
"1292","2022-07-12","127.59","2022-07-12 16:11:27","2",,
"1293","2022-07-13","127.82","2022-07-13 16:05:30","2",,
"1294","2022-07-14","128","2022-07-14 16:21:08","2",,
"1295","2022-07-15","128.25","2022-07-15 17:05:45","2",,
"1296","2022-07-19","129.14","2022-07-19 15:32:40","2",,
"1297","2022-07-20","129.38","2022-07-20 15:35:51","2",,
"1298","2022-07-21","129.58","2022-07-21 15:44:33","2",,
"1299","2022-07-22","129.74","2022-07-22 16:02:27","2",,
"1300","2022-07-25","130.4","2022-07-25 16:01:25","2",,
"1301","2022-07-26","130.68","2022-07-26 15:59:51","2",,
"1302","2022-07-27","130.91","2022-07-27 16:18:04","2",,
"1303","2022-07-28","131.12","2022-07-28 16:04:49","2",,
"1304","2022-07-29","131.27","2022-07-29 15:53:07","2",,
"1305","2022-08-01","131.89","2022-08-01 15:40:35","2",,
"1306","2022-08-02","132.2","2022-08-02 15:41:12","2",,
"1307","2022-08-03","132.42","2022-08-03 17:22:11","2",,
"1308","2022-08-04","132.64","2022-08-04 16:06:24","2",,
"1309","2022-08-05","132.89","2022-08-05 17:26:55","2",,
"1310","2022-08-08","133.57","2022-08-08 16:18:38","2",,
"1311","2022-08-09","133.85","2022-08-09 15:28:38","2",,
"1312","2022-08-10","134.05","2022-08-10 15:45:15","2",,
"1313","2022-08-11","134.27","2022-08-11 17:37:35","2",,
"1314","2022-08-12","134.59","2022-08-12 16:01:32","2",,
"1315","2022-08-16","135.33","2022-08-16 16:35:42","2",,
"1316","2022-08-17","135.53","2022-08-17 17:50:05","2",,
"1317","2022-08-18","135.8","2022-08-18 16:04:30","2",,
"1318","2022-08-19","136.17","2022-08-19 16:16:54","2",,
"1319","2022-08-22","136.64","2022-08-22 18:46:25","2",,
"1320","2022-08-23","136.95","2022-08-23 15:52:08","2",,
"1321","2022-08-24","137.15","2022-08-26 16:20:18","2",,
"1322","2022-08-25","137.4","2022-08-26 16:20:47","2",,
"1323","2022-08-26","137.7","2022-08-26 16:21:16","2",,
"1324","2022-08-29","138.32","2022-08-29 16:04:01","2",,
"1325","2022-08-30","138.6","2022-08-30 15:08:36","2",,
"1326","2022-08-31","138.73","2022-08-31 16:17:35","2",,
"1327","2022-09-01","139.03","2022-09-01 15:50:51","2",,
"1328","2022-09-02","139.03","2022-09-05 17:19:37","2",,
"1329","2022-09-05","140.28","2022-09-05 17:20:03","2",,
"1330","2022-09-06","140.56","2022-09-06 16:23:53","2",,
"1331","2022-09-07","140.8","2022-09-07 15:51:15","2",,
"1332","2022-09-08","141.15","2022-09-08 15:46:48","2",,
"1333","2022-09-09","141.38","2022-09-09 19:22:56","2",,
"1334","2022-09-12","142.28","2022-09-12 16:18:30","2",,
"1335","2022-09-13","142.58","2022-09-13 16:25:29","2",,
"1336","2022-09-14","142.88","2022-09-14 17:02:41","2",,
"1337","2022-09-15","143.2","2022-09-15 16:10:05","2",,
"1338","2022-09-16","143.52","2022-09-16 18:00:23","2",,
"1339","2022-09-19","144.37","2022-09-19 15:41:28","2",,
"1340","2022-09-20","144.64","2022-09-20 15:51:43","2",,
"1341","2022-09-21","144.89","2022-09-21 15:58:28","2",,
"1342","2022-09-22","145.16","2022-09-22 15:55:25","2",,
"1343","2022-09-23","145.44","2022-09-23 15:07:45","2",,
"1344","2022-09-26","146.26","2022-09-26 15:56:20","2",,
"1345","2022-09-27","146.57","2022-09-27 16:00:41","2",,
"1346","2022-09-28","146.86","2022-09-28 15:12:37","2",,
"1347","2022-09-29","147.07","2022-09-29 16:06:26","2",,
"1348","2022-09-30","147.32","2022-09-30 16:17:25","2",,
"1349","2022-10-03","148.23","2022-10-03 15:55:54","2",,
"1350","2022-10-04","148.59","2022-10-04 15:10:29","2",,
"1351","2022-10-05","148.88","2022-10-05 16:01:21","2",,
"1352","2022-10-06","149.2","2022-10-06 15:04:45","2",,
"1353","2022-10-11","150.69","2022-10-11 16:13:47","2",,
"1354","2022-10-12","151.04","2022-10-12 15:23:58","2",,
"1355","2022-10-13","151.3","2022-10-13 16:10:46","2",,
"1356","2022-10-14","151.64","2022-10-14 16:59:37","2",,
"1357","2022-10-17","152.5","2022-10-17 15:07:17","2",,
"1358","2022-10-18","152.82","2022-10-18 15:27:50","2",,
"1359","2022-10-19","153.18","2022-10-19 15:51:18","2",,
"1360","2022-10-20","153.51","2022-10-20 15:58:43","2",,
"1361","2022-10-21","153.79","2022-10-21 17:22:50","2",,
"1362","2022-10-24","154.74","2022-10-24 15:35:09","2",,
"1363","2022-10-25","155.08","2022-10-25 15:11:52","2",,
"1364","2022-10-26","155.39","2022-10-26 15:53:39","2",,
"1365","2022-10-27","155.69","2022-10-27 15:07:22","2",,
"1366","2022-10-28","156.02","2022-10-28 15:04:36","2",,
"1367","2022-10-31","156.91","2022-10-31 17:05:30","2",,
"1368","2022-11-01","157.28","2022-11-01 18:35:22","2",,
"1369","2022-11-02","157.6","2022-11-02 16:04:02","2",,
"1370","2022-11-04","158.28","2022-11-04 15:46:28","2",,
"1371","2022-11-07","159.37","2022-11-07 17:00:52","2",,
"1372","2022-11-08","159.71","2022-11-08 16:25:12","2",,
"1373","2022-11-09","160.02","2022-11-09 15:53:03","2",,
"1374","2022-11-10","160.39","2022-11-10 16:26:09","2",,
"1375","2022-11-11","160.7","2022-11-11 15:06:07","2",,
"1376","2022-11-15","162.12","2022-11-15 15:47:54","2",,
"1377","2022-11-16","162.47","2022-11-16 16:15:15","2",,
"1378","2022-11-17","162.78","2022-11-17 15:12:12","2",,
"1379","2022-11-18","163.18","2022-11-18 15:41:18","2",,
"1380","2022-11-22","164.51","2022-11-22 15:57:25","2",,
"1381","2022-11-23","164.84","2022-11-23 15:57:15","2",,
"1382","2022-11-24","165.21","2022-11-24 16:17:37","2",,
"1383","2022-11-25","165.59","2022-11-25 17:14:01","2",,
"1384","2022-11-28","166.6","2022-11-28 16:23:20","2",,
"1385","2022-11-29","199.96","2022-11-29 16:13:19","2",,
"1386","2022-11-30","167.28","2022-11-30 15:38:37","2",,
"1387","2022-12-01","167.72","2022-12-01 15:29:30","2",,
"1388","2022-12-02","168.09","2022-12-02 15:58:50","2",,
"1389","2022-12-05","169.16","2022-12-05 15:45:59","2",,
"1390","2022-12-06","169.49","2022-12-06 15:51:00","2",,
"1391","2022-12-07","169.91","2022-12-07 15:09:16","2",,
"1392","2022-12-12","171.37","2022-12-12 16:12:58","2",,
"1393","2022-12-13","171.81","2022-12-13 18:20:43","2",,
"1394","2022-12-14","172.05","2022-12-14 16:31:11","2",,
"1395","2022-12-15","172.39","2022-12-15 15:49:36","2",,
"1396","2022-12-16","172.7","2022-12-16 15:19:04","2",,
"1397","2022-12-19","173.6","2022-12-19 16:01:52","2",,
"1398","2022-12-22","174.53","2022-12-22 15:14:05","2",,
"1399","2022-12-23","174.84","2022-12-23 16:04:35","2",,
"1400","2022-12-26","175.73","2022-12-26 15:30:39","2",,
"1401","2022-12-27","176.05","2022-12-27 15:08:39","2",,
"1402","2022-12-28","176.4","2022-12-28 15:56:32","2",,
"1403","2022-12-29","176.78","2022-12-29 16:21:12","2",,
"1404","2022-12-30","177.16","2022-12-30 15:50:05","2",,
"1405","2023-01-02","178.66","2023-01-02 15:14:49","2",,
"1406","2023-01-03","178.36","2023-01-03 15:54:35","2",,
"1407","2023-01-04","178.66","2023-01-04 17:18:02","2",,
"1408","2023-01-05","178.94","2023-01-05 15:47:01","2",,
"1409","2023-01-06","179.25","2023-01-06 15:07:36","2",,
"1410","2023-01-09","180.09","2023-01-09 15:19:51","2",,
"1411","2023-01-10","180.38","2023-01-10 15:04:53","2",,
"1412","2023-01-11","180.67","2023-01-11 15:56:13","2",,
"1413","2023-01-12","180.97","2023-01-12 19:21:43","2",,
"1414","2023-01-13","181.27","2023-01-13 15:08:53","2",,
"1415","2023-01-16","182.2","2023-01-16 16:51:51","2",,
"1416","2023-01-17","182.49","2023-01-17 20:28:20","2",,
"1417","2023-01-18","182.81","2023-01-18 15:50:21","2",,
"1418","2023-01-19","183.11","2023-01-19 15:09:28","2",,
"1419","2023-01-20","183.45","2023-01-20 15:08:29","2",,
"1420","2023-01-23","184.37","2023-01-25 15:22:10","2",,
"1421","2023-01-24","184.69","2023-01-25 15:22:27","2",,
"1422","2023-01-25","185.03","2023-01-25 15:22:38","2",,
"1423","2023-01-26","185.32","2023-01-26 15:20:10","2",,
"1424","2023-01-27","185.61","2023-01-27 15:58:35","2",,
"1425","2023-01-30","186.56","2023-01-30 16:03:08","2",,
"1426","2023-01-31","187","2023-01-31 15:21:23","2",,
"1427","2023-02-01","187.29","2023-02-01 15:12:36","2",,
"1428","2023-02-02","187.57","2023-02-02 15:57:51","2",,
"1429","2023-02-03","188.02","2023-02-03 16:05:54","2",,
"1430","2023-02-06","189.11","2023-02-06 16:42:11","2",,
"1431","2023-02-08","189.85","2023-02-08 16:03:44","2",,
"1432","2023-02-09","190.21","2023-02-09 15:26:09","2",,
"1433","2023-02-10","190.51","2023-02-10 15:49:41","2",,
"1434","2023-02-13","191.65","2023-02-13 15:58:23","2",,
"1435","2023-02-14","191.99","2023-02-14 16:08:05","2",,
"1436","2023-02-15","192.38","2023-02-15 23:19:46","2",,
"1437","2023-02-16","192.83","2023-02-16 16:15:46","2",,
"1438","2023-02-17","193.19","2023-02-17 16:08:01","2",,
"1439","2023-02-22","194.95","2023-02-22 15:21:25","2",,
"1440","2023-02-23","195.31","2023-02-23 15:15:21","2",,
"1441","2023-02-24","195.68","2023-02-24 15:53:58","2",,
"1442","2023-02-27","196.81","2023-02-27 15:06:36","2",,
"1443","2023-02-28","197.15","2023-02-28 15:58:17","2",,
"1444","2023-03-01","197.57","2023-03-01 16:16:16","2",,
"1445","2023-03-02","197.87","2023-03-02 15:50:38","2",,
"1446","2023-03-03","198.28","2023-03-03 15:09:40","2",,
"1447","2023-03-06","199.34","2023-03-06 15:34:02","2",,
"1448","2023-03-07","199.68","2023-03-07 16:03:06","2",,
"1449","2023-03-08","199.95","2023-03-08 15:15:44","2",,
"1450","2023-03-09","200.36","2023-03-09 16:22:21","2",,
"1451","2023-03-10","200.73","2023-03-10 15:21:19","2",,
"1452","2023-03-13","201.86","2023-03-27 08:30:23","2",,
"1453","2023-03-14","202.07","2023-03-27 08:30:41","2",,
"1454","2023-03-15","202.56","2023-03-27 08:31:00","2",,
"1455","2023-03-16","202.94","2023-03-27 08:31:16","2",,
"1456","2023-03-17","203.34","2023-03-27 08:31:33","2",,
"1457","2023-03-20","204.56","2023-03-27 08:31:53","2",,
"1458","2023-03-21","205.02","2023-03-27 08:32:14","2",,
"1459","2023-03-22","205.38","2023-03-27 08:32:33","2",,
"1460","2023-03-23","205.78","2023-03-27 08:32:56","2",,
"1461","2023-03-27","207.42","2023-03-27 15:49:57","2",,
"1462","2023-03-28","207.84","2023-03-28 16:13:43","2",,
"1463","2023-03-29","208.3","2023-03-29 16:41:14","2",,
"1464","2023-03-30","208.59","2023-03-30 15:43:25","2",,
"1465","2023-03-31","209.01","2023-03-31 16:29:56","2",,
"1466","2023-04-03","210.37","2023-04-03 15:43:29","2",,
"1467","2023-04-04","210.78","2023-04-04 16:02:59","2",,
"1468","2023-04-05","211.22","2023-04-05 15:54:28","2",,
"1469","2023-04-10","213.39","2023-04-10 16:06:25","2",,
"1470","2023-04-11","213.76","2023-04-11 15:54:48","2",,
"1471","2023-04-12","214.24","2023-04-12 15:41:05","2",,
"1472","2023-04-13","214.68","2023-04-13 16:09:56","2",,
"1473","2023-04-14","215.1","2023-04-14 16:12:13","2",,
"1474","2023-04-17","216.38","2023-04-17 16:21:34","2",,
"1475","2023-04-18","216.94","2023-04-18 17:06:38","2",,
"1476","2023-04-19","217.48","2023-04-19 15:51:56","2",,
"1477","2023-04-20","217.99","2023-04-20 15:54:09","2",,
"1478","2023-04-21","218.53","2023-04-21 15:57:19","2",,
"1479","2023-04-24","220.21","2023-04-24 15:26:55","2",,
"1480","2023-04-25","220.87","2023-04-25 16:10:51","2",,
"1481","2023-04-26","221.57","2023-04-26 16:24:46","2",,
"1482","2023-04-27","222","2023-04-27 16:26:45","2",,
"1483","2023-04-28","222.68","2023-04-28 16:08:14","2",,
"1484","2023-05-02","224.65","2023-05-02 16:08:23","2",,
"1485","2023-05-04","225.7","2023-05-04 16:02:24","2",,
"1486","2023-05-05","226.25","2023-05-05 15:57:32","2",,
"1487","2023-05-08","227.65","2023-05-08 15:22:57","2",,
"1488","2023-05-09","228.05","2023-05-09 15:25:07","2",,
"1489","2023-05-10","228.5","2023-05-10 15:10:13","2",,
"1490","2023-05-11","229","2023-05-11 16:26:39","2",,
"1491","2023-05-12","229.2","2023-05-12 16:28:17","2",,
"1492","2023-05-15","230.7","2023-05-15 15:07:54","2",,
"1493","2023-05-16","231.1","2023-05-16 15:09:11","2",,
"1494","2023-05-17","231.65","2023-05-17 16:11:26","2",,
"1495","2023-05-18","232.1","2023-05-18 16:43:34","2",,
"1496","2023-05-19","232.75","2023-05-19 16:03:45","2",,
"1497","2023-05-22","234.35","2023-05-22 16:19:36","2",,
"1498","2023-05-23","234.95","2023-05-23 15:51:58","2",,
"1499","2023-05-24","235.75","2023-05-24 15:10:48","2",,
"1500","2023-05-29","238.25","2023-05-29 17:52:09","2",,
"1501","2023-05-30","238.85","2023-05-30 16:31:30","2",,
"1502","2023-05-31","239.5","2023-05-31 17:51:56","2",,
"1503","2023-06-01","240.25","2023-06-01 16:02:06","2",,
"1504","2023-06-02","240.85","2023-06-02 16:46:09","2",,
"1505","2023-06-05","242.5","2023-06-05 16:17:13","2",,
"1506","2023-06-06","243.25","2023-06-06 16:42:33","2",,
"1507","2023-06-07","243.5","2023-06-07 16:01:59","2",,
"1508","2023-06-08","244.45","2023-06-08 17:15:06","2",,
"1509","2023-06-09","244.95","2023-06-09 16:12:22","2",,
"1510","2023-06-12","246.8","2023-06-12 15:40:39","2",,
"1511","2023-06-13","247.1","2023-06-13 15:25:57","2",,
"1512","2023-06-14","248","2023-06-15 15:05:25","2",,
"1513","2023-06-16","249.45","2023-06-16 15:58:11","2",,
"1514","2023-06-21","251.85","2023-06-21 15:39:04","2",,
"1515","2023-06-22","252.6","2023-06-22 15:29:06","2",,
"1516","2023-06-23","253","2023-06-23 16:14:48","2",,
"1517","2023-06-26","254.6","2023-06-26 16:03:03","2",,
"1518","2023-06-27","255.25","2023-06-27 15:56:54","2",,
"1519","2023-06-28","255.85","2023-06-28 15:55:29","2",,
"1520","2023-06-29","256.2","2023-06-29 15:16:47","2",,
"1521","2023-07-04","259.35","2023-07-04 16:06:39","2",,
"1522","2023-07-05","259.5","2023-07-05 16:07:42","2",,
"1523","2023-07-06","260.4","2023-07-06 15:52:54","2",,
"1524","2023-07-07","261","2023-07-07 15:10:32","2",,
"1525","2023-07-10","262.5","2023-07-10 16:04:16","2",,
"1526","2023-07-11","263.2","2023-07-11 16:16:20","2",,
"1527","2023-07-12","264.05","2023-07-12 16:10:05","2",,
"1528","2023-07-13","264.35","2023-07-13 15:41:03","2",,
"1529","2023-07-14","265.05","2023-07-14 15:10:43","2",,
"1530","2023-07-17","266.75","2023-07-18 10:14:13","2",,
"1531","2023-07-18","267.65","2023-07-18 16:06:59","2",,
"1532","2023-07-19","267.95","2023-07-19 15:18:31","2",,
"1533","2023-07-20","268.7","2023-07-20 16:07:26","2",,
"1534","2023-07-21","269.45","2023-07-21 15:08:15","2",,
"1535","2023-07-24","271","2023-07-24 16:04:26","2",,
"1536","2023-07-25","271.6","2023-07-25 15:16:36","2",,
"1537","2023-07-26","272.5","2023-07-26 16:13:01","2",,
"1538","2023-07-27","273.1","2023-07-27 15:33:34","2",,
"1539","2023-07-28","273.7","2023-07-28 17:09:28","2",,
"1540","2023-07-31","275.25","2023-07-31 16:14:36","2",,
"1541","2023-08-01","276.15","2023-08-01 15:08:35","2",,
"1542","2023-08-02","277.4","2023-08-02 15:17:42","2",,
"1543","2023-08-03","278.1","2023-08-03 16:25:15","2",,
"1544","2023-08-04","279.35","2023-08-04 16:23:14","2",,
"1545","2023-08-07","283.2","2023-08-07 15:13:44","2",,
"1546","2023-08-08","284.2","2023-08-08 15:18:53","2",,
"1547","2023-08-10","286.2","2023-08-10 17:02:45","2",,
"1548","2023-08-11","287.35","2023-08-11 19:34:38","2",,
"1549","2023-08-14","349.95","2023-08-14 16:29:15","2",,
"1550","2023-08-15","350","2023-08-15 17:49:48","2",,
"1551","2023-08-16","349.95","2023-08-16 16:18:20","2",,
"1552","2023-08-17","349.95","2023-08-17 16:17:27","2",,
"1553","2023-08-18","349.95","2023-08-18 15:18:14","2",,
"1554","2023-08-22","349.95","2023-08-22 17:48:51","2",,
"1555","2023-08-23","349.95","2023-08-23 15:58:23","2",,
"1556","2023-08-24","350","2023-08-24 15:12:26","2",,
"1557","2023-08-25","350.1","2023-08-25 15:46:20","2",,
"1558","2023-08-28","349.95","2023-08-28 16:06:17","2",,
"1559","2023-08-29","350","2023-08-29 15:18:52","2",,
"1560","2023-08-31","350","2023-08-31 16:17:11","2",,
"1561","2023-09-01","350.1","2023-09-01 15:29:59","2",,
"1562","2023-09-04","350","2023-09-04 15:21:48","2",,
"1563","2023-09-05","350","2023-09-05 17:51:58","2",,
"1564","2023-09-06","350","2023-09-06 15:45:04","2",,
"1565","2023-09-07","349.95","2023-09-07 15:21:15","2",,
"1566","2023-09-08","349.95","2023-09-08 18:09:35","2",,
"1567","2023-09-11","349.95","2023-09-11 15:17:47","2",,
"1568","2023-09-12","349.5","2023-09-12 15:38:39","2",,
"1569","2023-09-15","350","2023-09-15 15:22:17","2",,
"1570","2023-09-18","350","2023-09-18 15:36:36","2",,
"1571","2023-09-19","349.95","2023-09-19 15:15:59","2",,
"1572","2023-09-20","350.1","2023-09-20 16:01:06","2",,
"1573","2023-09-21","350","2023-09-21 15:59:10","2",,
"1574","2023-09-22","350.05","2023-09-22 15:34:12","2",,
"1575","2023-09-25","350.05","2023-09-25 15:54:19","2",,
"1576","2023-09-26","350","2023-09-26 16:08:21","2",,
"1577","2023-09-27","350","2023-09-27 15:38:58","2",,
"1578","2023-09-28","350.05","2023-09-28 16:35:49","2",,
"1579","2023-09-29","349.95","2023-09-29 16:00:52","2",,
"1580","2023-10-02","350.05","2023-10-02 16:10:26","2",,
"1581","2023-10-03","350.05","2023-10-03 16:16:53","2",,
"1582","2023-10-04","350","2023-10-04 15:48:39","2",,
"1583","2023-10-05","350","2023-10-05 15:38:51","2",,
"1584","2023-10-06","350.1","2023-10-06 15:47:22","2",,
"1585","2023-10-09","350.1","2023-10-09 15:44:33","2",,
"1586","2023-10-10","350.1","2023-10-10 16:19:01","2",,
"1587","2023-10-11","350.1","2023-10-11 16:46:15","2",,
"1588","2023-10-12","349.95","2023-10-12 15:36:47","2",,
"1589","2023-10-17","350.1","2023-10-17 16:12:29","2",,
"1590","2023-10-18","350.1","2023-10-18 15:53:54","2",,
"1591","2023-10-19","349.95","2023-10-20 00:10:55","2",,
"1592","2023-10-20","349.95","2023-10-20 15:11:01","2",,
"1593","2023-10-23","349.95","2023-10-23 15:29:41","2",,
"1594","2023-10-24","349.95","2023-10-24 16:00:23","2",,
"1595","2023-10-25","350.1","2023-10-25 16:54:02","2",,
"1596","2023-10-26","349.95","2023-10-26 15:44:35","2",,
"1597","2023-10-27","349.95","2023-10-27 15:48:34","2",,
"1598","2023-10-30","349.95","2023-10-30 16:24:14","2",,
"1599","2023-10-31","350","2023-10-31 15:45:47","2",,
"1600","2023-11-01","349.95","2023-11-01 15:36:21","2",,
"1601","2023-11-02","350.1","2023-11-02 15:55:56","2",,
"1602","2023-11-03","350.1","2023-11-03 15:33:26","2",,
"1603","2023-11-07","350","2023-11-07 15:47:48","2",,
"1604","2023-11-08","349.95","2023-11-08 15:11:14","2",,
"1605","2023-11-09","349.95","2023-11-09 17:06:47","2",,
"1606","2023-11-10","349.95","2023-11-10 16:12:16","2",,
"1607","2023-11-13","349.95","2023-11-13 15:58:13","2",,
"1608","2023-11-15","352.95","2023-11-15 15:19:28","2",,
"1609","2023-11-16","353.45","2023-11-16 15:13:18","2",,
"1610","2023-11-17","353.95","2023-11-17 16:06:19","2",,
"1611","2023-11-21","355.95","2023-11-21 15:37:11","2",,
"1612","2023-11-22","356.45","2023-11-22 15:20:19","2",,
"1613","2023-11-23","356.95","2023-11-23 15:18:30","2",,
"1614","2023-11-24","357.6","2023-11-24 16:14:27","2",,
"1615","2023-11-27","359","2023-11-27 15:11:59","2",,
"1616","2023-11-28","359.5","2023-11-28 15:38:42","2",,
"1617","2023-11-29","360","2023-11-29 15:18:37","2",,
"1618","2023-11-30","360.5","2023-11-30 15:41:52","2",,
"1619","2023-12-01","361.1","2023-12-01 15:13:49","2",,
"1620","2023-12-04","362.45","2023-12-04 15:42:22","2",,
"1621","2023-12-05","363.1","2023-12-05 15:19:41","2",,
"1622","2023-12-06","363.7","2023-12-06 15:47:04","2",,
"1623","2023-12-07","385","2023-12-07 15:48:23","2",,
"1624","2023-12-11","365.95","2023-12-11 15:24:10","2",,
"1625","2023-12-12","366.45","2023-12-12 15:23:18","2",,
"1626","2023-12-13","799.95","2023-12-13 18:56:29","2",,
"1627","2023-12-14","800.5","2023-12-14 15:24:07","2",,
"1628","2023-12-15","801.1","2023-12-18 15:23:30","2",,
"1629","2023-12-18","802.6","2023-12-18 15:24:05","2",,
"1630","2023-12-19","803.15","2023-12-19 17:02:57","2",,
"1631","2023-12-20","803.7","2023-12-20 15:38:49","2",,
"1632","2023-12-21","804.2","2023-12-21 15:54:56","2",,
"1633","2023-12-22","804.75","2023-12-22 15:33:45","2",,
"1634","2023-12-26","806.85","2023-12-26 16:05:37","2",,
"1635","2023-12-27","807.4","2023-12-27 15:59:59","2",,
"1636","2023-12-28","807.95","2023-12-28 16:14:19","2",,
"1637","2023-12-29","808.45","2023-12-29 15:11:55","2",,
"1638","2024-01-02","810.7","2024-01-02 15:17:22","2",,
"1639","2024-01-04","811.7","2024-01-04 16:09:16","2",,
"1640","2024-01-05","812.2","2024-01-05 15:07:34","2",,
"1641","2024-01-08","813.8","2024-01-08 15:14:50","2",,
"1642","2024-01-09","814.4","2024-01-09 15:11:05","2",,
"1643","2024-01-10","814.9","2024-01-10 15:21:58","2",,
"1644","2024-01-11","815.4","2024-01-11 17:52:46","2",,
"1645","2024-01-12","816","2024-01-12 15:14:07","2",,
"1646","2024-01-15","817.6","2024-01-15 16:14:05","2",,
"1647","2024-01-16","818.1","2024-01-16 15:42:49","2",,
"1648","2024-01-17","818.6","2024-01-17 17:31:55","2",,
"1649","2024-01-19","819.7","2024-01-19 16:11:08","2",,
"1650","2024-01-18","819.2","2024-01-19 16:13:31","2",,
